group;id;course;semester;grade
14;464;Astroengineering and Planetary Colonization;1;5.5
14;464;Astroengineering and Planetary Colonization;1;15
14;464;Astroengineering and Planetary Colonization;1;4
14;464;Astroengineering and Planetary Colonization;1;6.5
14;464;Astroengineering and Planetary Colonization;1;3.5
14;464;Cybernetics and Human Augmentation;1;12
14;464;Cybernetics and Human Augmentation;1;14
14;464;Cybernetics and Human Augmentation;1;10
14;464;Cybernetics and Human Augmentation;1;12
14;464;Cybernetics and Human Augmentation;1;9
14;464;Cybernetics and Human Augmentation;1;14
14;464;Cybernetics and Human Augmentation;1;14
14;464;Cybernetics and Human Augmentation;1;18
14;464;Cybernetics and Human Augmentation;1;12
14;464;Cybernetics and Human Augmentation;1;12
14;464;Energy Harvesting and Sustainability;2;13.6
14;464;Energy Harvesting and Sustainability;2;17.7
14;464;Energy Harvesting and Sustainability;2;11.7
14;464;Energy Harvesting and Sustainability;2;15.7
14;464;Interstellar Travel and Navigation;2;14.5
14;464;Interstellar Travel and Navigation;2;14.5
14;464;Interstellar Travel and Navigation;2;10.5
14;464;Interstellar Travel and Navigation;2;3.5
14;464;Interstellar Travel and Navigation;2;20
14;464;Interstellar Travel and Navigation;2;10.5
14;464;Interstellar Travel and Navigation;2;13.5
14;464;Interstellar Travel and Navigation;2;8
14;464;Neurotechnology and Mind Control;1;7.25
14;464;Neurotechnology and Mind Control;1;3
14;464;Neurotechnology and Mind Control;1;8.5
14;464;Neurotechnology and Mind Control;1;7.25
14;464;Neurotechnology and Mind Control;1;12.5
14;464;Neurotechnology and Mind Control;1;8.25
14;464;Neurotechnology and Mind Control;1;11.75
14;464;Quantum Physics and Time Manipulation;2;11
14;464;Quantum Physics and Time Manipulation;2;9
14;464;Quantum Physics and Time Manipulation;2;9
14;464;Quantum Physics and Time Manipulation;2;5
14;464;Quantum Physics and Time Manipulation;2;12
14;464;Quantum Physics and Time Manipulation;2;9
14;464;Quantum Physics and Time Manipulation;2;9
14;464;Quantum Physics and Time Manipulation;2;8
14;464;Quantum Physics and Time Manipulation;2;9
14;464;Quantum Physics and Time Manipulation;2;11
14;464;Space Law and Ethics;1;8
14;464;Space Law and Ethics;1;7.5
14;464;Space Law and Ethics;1;4.5
14;464;Space Law and Ethics;1;7.5
14;464;Space Law and Ethics;1;8
14;464;Space Law and Ethics;1;7.5
14;464;Space Law and Ethics;1;4.5
14;464;Space Law and Ethics;1;4
14;464;Space Law and Ethics;1;4.5
14;464;Space Law and Ethics;1;6
14;464;Virtual Reality and Simulated Environments;1;16.6
14;464;Virtual Reality and Simulated Environments;1;16.7
14;464;Virtual Reality and Simulated Environments;1;15.5
14;464;Virtual Reality and Simulated Environments;1;16.1
14;464;Virtual Reality and Simulated Environments;1;16.9
14;464;Virtual Reality and Simulated Environments;1;15.4
14;464;Xenobiology and Extraterrestrial Life;1;9.25
14;464;Xenobiology and Extraterrestrial Life;1;8
14;464;Xenobiology and Extraterrestrial Life;1;11.5
14;464;Xenobiology and Extraterrestrial Life;1;6.5
14;464;Xenobiology and Extraterrestrial Life;1;3.25
14;465;Artificial Intelligence and Robotics;2;11.8
14;465;Artificial Intelligence and Robotics;2;13.7
14;465;Artificial Intelligence and Robotics;2;13
14;465;Artificial Intelligence and Robotics;2;15
14;465;Artificial Intelligence and Robotics;2;12.1
14;465;Artificial Intelligence and Robotics;2;10.5
14;465;Artificial Intelligence and Robotics;2;13.2
14;465;Astroengineering and Planetary Colonization;1;10.5
14;465;Astroengineering and Planetary Colonization;1;11.5
14;465;Astroengineering and Planetary Colonization;1;11.5
14;465;Astroengineering and Planetary Colonization;1;10
14;465;Astroengineering and Planetary Colonization;1;13
14;465;Astroengineering and Planetary Colonization;1;8.5
14;465;Astroengineering and Planetary Colonization;1;8.5
14;465;Astroengineering and Planetary Colonization;1;4.5
14;465;Cybernetics and Human Augmentation;1;15
14;465;Cybernetics and Human Augmentation;1;16
14;465;Cybernetics and Human Augmentation;1;16
14;465;Cybernetics and Human Augmentation;1;14
14;465;Cybernetics and Human Augmentation;1;14
14;465;Cybernetics and Human Augmentation;1;13
14;465;Cybernetics and Human Augmentation;1;13
14;465;Cybernetics and Human Augmentation;1;12
14;465;Cybernetics and Human Augmentation;1;18
14;465;Cybernetics and Human Augmentation;1;11
14;465;Energy Harvesting and Sustainability;2;9.4
14;465;Energy Harvesting and Sustainability;2;13.1
14;465;Energy Harvesting and Sustainability;2;14.2
14;465;Energy Harvesting and Sustainability;2;15.4
14;465;Interstellar Travel and Navigation;2;10.5
14;465;Interstellar Travel and Navigation;2;13.5
14;465;Interstellar Travel and Navigation;2;11
14;465;Interstellar Travel and Navigation;2;16.5
14;465;Interstellar Travel and Navigation;2;9
14;465;Interstellar Travel and Navigation;2;15.5
14;465;Interstellar Travel and Navigation;2;17.5
14;465;Interstellar Travel and Navigation;2;16
14;465;Interstellar Travel and Navigation;2;11
14;465;Interstellar Travel and Navigation;2;10
14;465;Neurotechnology and Mind Control;1;9.75
14;465;Neurotechnology and Mind Control;1;10.75
14;465;Neurotechnology and Mind Control;1;7.25
14;465;Neurotechnology and Mind Control;1;10.25
14;465;Neurotechnology and Mind Control;1;8
14;465;Neurotechnology and Mind Control;1;11.75
14;465;Neurotechnology and Mind Control;1;6
14;465;Neurotechnology and Mind Control;1;10.75
14;465;Neurotechnology and Mind Control;1;7.25
14;465;Quantum Physics and Time Manipulation;2;13
14;465;Quantum Physics and Time Manipulation;2;11
14;465;Quantum Physics and Time Manipulation;2;10
14;465;Quantum Physics and Time Manipulation;2;12
14;465;Quantum Physics and Time Manipulation;2;11
14;465;Quantum Physics and Time Manipulation;2;7
14;465;Quantum Physics and Time Manipulation;2;11
14;465;Quantum Physics and Time Manipulation;2;11
14;465;Quantum Physics and Time Manipulation;2;9
14;465;Quantum Physics and Time Manipulation;2;10
14;465;Space Law and Ethics;1;6
14;465;Space Law and Ethics;1;8
14;465;Space Law and Ethics;1;10
14;465;Space Law and Ethics;1;7.5
14;465;Space Law and Ethics;1;6.5
14;465;Space Law and Ethics;1;7
14;465;Space Law and Ethics;1;7
14;465;Space Law and Ethics;1;8.5
14;465;Space Law and Ethics;1;7.5
14;465;Space Law and Ethics;1;4.5
14;465;Virtual Reality and Simulated Environments;1;10.7
14;465;Virtual Reality and Simulated Environments;1;14.7
14;465;Virtual Reality and Simulated Environments;1;12.8
14;465;Virtual Reality and Simulated Environments;1;15.2
14;465;Virtual Reality and Simulated Environments;1;19.3
14;465;Xenobiology and Extraterrestrial Life;1;11
14;465;Xenobiology and Extraterrestrial Life;1;5.25
14;465;Xenobiology and Extraterrestrial Life;1;5
14;465;Xenobiology and Extraterrestrial Life;1;7.25
14;465;Xenobiology and Extraterrestrial Life;1;2.5
14;471;Artificial Intelligence and Robotics;2;12.9
14;471;Artificial Intelligence and Robotics;2;11.8
14;471;Artificial Intelligence and Robotics;2;13.3
14;471;Artificial Intelligence and Robotics;2;12.5
14;471;Artificial Intelligence and Robotics;2;13.4
14;471;Artificial Intelligence and Robotics;2;14.6
14;471;Artificial Intelligence and Robotics;2;12.8
14;471;Astroengineering and Planetary Colonization;1;7.5
14;471;Astroengineering and Planetary Colonization;1;13.5
14;471;Astroengineering and Planetary Colonization;1;7
14;471;Astroengineering and Planetary Colonization;1;7
14;471;Astroengineering and Planetary Colonization;1;3.5
14;471;Astroengineering and Planetary Colonization;1;7
14;471;Astroengineering and Planetary Colonization;1;11.5
14;471;Astroengineering and Planetary Colonization;1;7
14;471;Cybernetics and Human Augmentation;1;11
14;471;Cybernetics and Human Augmentation;1;14
14;471;Cybernetics and Human Augmentation;1;10
14;471;Cybernetics and Human Augmentation;1;15
14;471;Cybernetics and Human Augmentation;1;15
14;471;Cybernetics and Human Augmentation;1;8
14;471;Cybernetics and Human Augmentation;1;13
14;471;Cybernetics and Human Augmentation;1;15
14;471;Cybernetics and Human Augmentation;1;9
14;471;Cybernetics and Human Augmentation;1;14
14;471;Energy Harvesting and Sustainability;2;16.9
14;471;Energy Harvesting and Sustainability;2;15.6
14;471;Energy Harvesting and Sustainability;2;14.9
14;471;Energy Harvesting and Sustainability;2;9.5
14;471;Interstellar Travel and Navigation;2;8.5
14;471;Interstellar Travel and Navigation;2;10
14;471;Interstellar Travel and Navigation;2;15
14;471;Interstellar Travel and Navigation;2;7.5
14;471;Interstellar Travel and Navigation;2;14.5
14;471;Interstellar Travel and Navigation;2;10.5
14;471;Interstellar Travel and Navigation;2;7
14;471;Interstellar Travel and Navigation;2;4.5
14;471;Interstellar Travel and Navigation;2;9.5
14;471;Interstellar Travel and Navigation;2;10.5
14;471;Neurotechnology and Mind Control;1;15.75
14;471;Neurotechnology and Mind Control;1;5.75
14;471;Neurotechnology and Mind Control;1;9.75
14;471;Neurotechnology and Mind Control;1;7.5
14;471;Neurotechnology and Mind Control;1;11.5
14;471;Neurotechnology and Mind Control;1;10.25
14;471;Neurotechnology and Mind Control;1;11
14;471;Neurotechnology and Mind Control;1;15.5
14;471;Neurotechnology and Mind Control;1;16.5
14;471;Quantum Physics and Time Manipulation;2;7
14;471;Quantum Physics and Time Manipulation;2;10
14;471;Quantum Physics and Time Manipulation;2;9
14;471;Quantum Physics and Time Manipulation;2;11
14;471;Quantum Physics and Time Manipulation;2;9
14;471;Quantum Physics and Time Manipulation;2;12
14;471;Quantum Physics and Time Manipulation;2;5
14;471;Quantum Physics and Time Manipulation;2;8
14;471;Quantum Physics and Time Manipulation;2;10
14;471;Space Law and Ethics;1;6.5
14;471;Space Law and Ethics;1;6.5
14;471;Space Law and Ethics;1;6
14;471;Space Law and Ethics;1;8
14;471;Space Law and Ethics;1;6.5
14;471;Space Law and Ethics;1;9.5
14;471;Space Law and Ethics;1;6
14;471;Space Law and Ethics;1;6
14;471;Space Law and Ethics;1;5
14;471;Space Law and Ethics;1;8
14;471;Virtual Reality and Simulated Environments;1;12.2
14;471;Virtual Reality and Simulated Environments;1;13.3
14;471;Virtual Reality and Simulated Environments;1;13.1
14;471;Virtual Reality and Simulated Environments;1;13.9
14;471;Virtual Reality and Simulated Environments;1;17.3
14;471;Virtual Reality and Simulated Environments;1;16.6
14;471;Xenobiology and Extraterrestrial Life;1;10.25
14;471;Xenobiology and Extraterrestrial Life;1;5
14;471;Xenobiology and Extraterrestrial Life;1;7.25
14;471;Xenobiology and Extraterrestrial Life;1;6.25
14;471;Xenobiology and Extraterrestrial Life;1;10.25
14;489;Artificial Intelligence and Robotics;2;12.8
14;489;Artificial Intelligence and Robotics;2;13.9
14;489;Artificial Intelligence and Robotics;2;13.7
14;489;Artificial Intelligence and Robotics;2;12
14;489;Artificial Intelligence and Robotics;2;12.3
14;489;Artificial Intelligence and Robotics;2;13.9
14;489;Artificial Intelligence and Robotics;2;12.3
14;489;Astroengineering and Planetary Colonization;1;5
14;489;Astroengineering and Planetary Colonization;1;5.5
14;489;Astroengineering and Planetary Colonization;1;13
14;489;Astroengineering and Planetary Colonization;1;8.5
14;489;Astroengineering and Planetary Colonization;1;13.5
14;489;Astroengineering and Planetary Colonization;1;10
14;489;Astroengineering and Planetary Colonization;1;9.5
14;489;Astroengineering and Planetary Colonization;1;6.5
14;489;Cybernetics and Human Augmentation;1;11
14;489;Cybernetics and Human Augmentation;1;11
14;489;Cybernetics and Human Augmentation;1;9
14;489;Cybernetics and Human Augmentation;1;12
14;489;Cybernetics and Human Augmentation;1;13
14;489;Cybernetics and Human Augmentation;1;12
14;489;Cybernetics and Human Augmentation;1;16
14;489;Cybernetics and Human Augmentation;1;15
14;489;Cybernetics and Human Augmentation;1;14
14;489;Cybernetics and Human Augmentation;1;14
14;489;Energy Harvesting and Sustainability;2;15.5
14;489;Energy Harvesting and Sustainability;2;15.8
14;489;Energy Harvesting and Sustainability;2;7.9
14;489;Energy Harvesting and Sustainability;2;14
14;489;Interstellar Travel and Navigation;2;9
14;489;Interstellar Travel and Navigation;2;15
14;489;Interstellar Travel and Navigation;2;13
14;489;Interstellar Travel and Navigation;2;12
14;489;Interstellar Travel and Navigation;2;14.5
14;489;Interstellar Travel and Navigation;2;12
14;489;Interstellar Travel and Navigation;2;8
14;489;Interstellar Travel and Navigation;2;11.5
14;489;Interstellar Travel and Navigation;2;5.5
14;489;Interstellar Travel and Navigation;2;15.5
14;489;Neurotechnology and Mind Control;1;4.25
14;489;Neurotechnology and Mind Control;1;9.25
14;489;Neurotechnology and Mind Control;1;10
14;489;Neurotechnology and Mind Control;1;9.75
14;489;Neurotechnology and Mind Control;1;8.25
14;489;Neurotechnology and Mind Control;1;10.25
14;489;Neurotechnology and Mind Control;1;11.75
14;489;Neurotechnology and Mind Control;1;9
14;489;Quantum Physics and Time Manipulation;2;7
14;489;Quantum Physics and Time Manipulation;2;9
14;489;Quantum Physics and Time Manipulation;2;12
14;489;Quantum Physics and Time Manipulation;2;7
14;489;Quantum Physics and Time Manipulation;2;10
14;489;Quantum Physics and Time Manipulation;2;10
14;489;Quantum Physics and Time Manipulation;2;11
14;489;Quantum Physics and Time Manipulation;2;12
14;489;Space Law and Ethics;1;8.5
14;489;Space Law and Ethics;1;7.5
14;489;Space Law and Ethics;1;7
14;489;Space Law and Ethics;1;7.5
14;489;Space Law and Ethics;1;6.5
14;489;Space Law and Ethics;1;7
14;489;Space Law and Ethics;1;6
14;489;Space Law and Ethics;1;7
14;489;Space Law and Ethics;1;8
14;489;Virtual Reality and Simulated Environments;1;13.7
14;489;Virtual Reality and Simulated Environments;1;13.5
14;489;Virtual Reality and Simulated Environments;1;15.2
14;489;Virtual Reality and Simulated Environments;1;15.3
14;489;Virtual Reality and Simulated Environments;1;10
14;489;Xenobiology and Extraterrestrial Life;1;10.25
14;489;Xenobiology and Extraterrestrial Life;1;6
14;489;Xenobiology and Extraterrestrial Life;1;4.25
14;489;Xenobiology and Extraterrestrial Life;1;7
14;489;Xenobiology and Extraterrestrial Life;1;11.5
14;545;Artificial Intelligence and Robotics;2;9.6
14;545;Artificial Intelligence and Robotics;2;12.9
14;545;Artificial Intelligence and Robotics;2;13.9
14;545;Artificial Intelligence and Robotics;2;12.8
14;545;Artificial Intelligence and Robotics;2;10.9
14;545;Artificial Intelligence and Robotics;2;11.9
14;545;Artificial Intelligence and Robotics;2;12.7
14;545;Astroengineering and Planetary Colonization;1;8.5
14;545;Astroengineering and Planetary Colonization;1;7.5
14;545;Astroengineering and Planetary Colonization;1;2.5
14;545;Astroengineering and Planetary Colonization;1;14
14;545;Astroengineering and Planetary Colonization;1;9.5
14;545;Astroengineering and Planetary Colonization;1;6.5
14;545;Astroengineering and Planetary Colonization;1;8
14;545;Astroengineering and Planetary Colonization;1;9
14;545;Cybernetics and Human Augmentation;1;15
14;545;Cybernetics and Human Augmentation;1;11
14;545;Cybernetics and Human Augmentation;1;8
14;545;Cybernetics and Human Augmentation;1;13
14;545;Cybernetics and Human Augmentation;1;12
14;545;Cybernetics and Human Augmentation;1;14
14;545;Cybernetics and Human Augmentation;1;15
14;545;Cybernetics and Human Augmentation;1;15
14;545;Cybernetics and Human Augmentation;1;12
14;545;Cybernetics and Human Augmentation;1;16
14;545;Energy Harvesting and Sustainability;2;16.2
14;545;Energy Harvesting and Sustainability;2;11.9
14;545;Energy Harvesting and Sustainability;2;11.5
14;545;Interstellar Travel and Navigation;2;14.5
14;545;Interstellar Travel and Navigation;2;12.5
14;545;Interstellar Travel and Navigation;2;16
14;545;Interstellar Travel and Navigation;2;14
14;545;Interstellar Travel and Navigation;2;11.5
14;545;Interstellar Travel and Navigation;2;5.5
14;545;Interstellar Travel and Navigation;2;14.5
14;545;Interstellar Travel and Navigation;2;12
14;545;Interstellar Travel and Navigation;2;12
14;545;Neurotechnology and Mind Control;1;6.5
14;545;Neurotechnology and Mind Control;1;9.25
14;545;Neurotechnology and Mind Control;1;9.25
14;545;Neurotechnology and Mind Control;1;10
14;545;Neurotechnology and Mind Control;1;6.5
14;545;Neurotechnology and Mind Control;1;8
14;545;Neurotechnology and Mind Control;1;11
14;545;Neurotechnology and Mind Control;1;9.75
14;545;Quantum Physics and Time Manipulation;2;12
14;545;Quantum Physics and Time Manipulation;2;10
14;545;Quantum Physics and Time Manipulation;2;10
14;545;Quantum Physics and Time Manipulation;2;11
14;545;Quantum Physics and Time Manipulation;2;7
14;545;Quantum Physics and Time Manipulation;2;9
14;545;Quantum Physics and Time Manipulation;2;10
14;545;Quantum Physics and Time Manipulation;2;6
14;545;Quantum Physics and Time Manipulation;2;12
14;545;Space Law and Ethics;1;3.5
14;545;Space Law and Ethics;1;6.5
14;545;Space Law and Ethics;1;8
14;545;Space Law and Ethics;1;8
14;545;Space Law and Ethics;1;7.5
14;545;Space Law and Ethics;1;7.5
14;545;Space Law and Ethics;1;4.5
14;545;Space Law and Ethics;1;8
14;545;Space Law and Ethics;1;7.5
14;545;Virtual Reality and Simulated Environments;1;14.6
14;545;Virtual Reality and Simulated Environments;1;12.8
14;545;Virtual Reality and Simulated Environments;1;19.2
14;545;Virtual Reality and Simulated Environments;1;19.6
14;545;Virtual Reality and Simulated Environments;1;17.5
14;545;Virtual Reality and Simulated Environments;1;17.4
14;545;Xenobiology and Extraterrestrial Life;1;5.75
14;545;Xenobiology and Extraterrestrial Life;1;5
14;545;Xenobiology and Extraterrestrial Life;1;7.75
14;545;Xenobiology and Extraterrestrial Life;1;5.5
14;545;Xenobiology and Extraterrestrial Life;1;8
14;558;Artificial Intelligence and Robotics;2;11.2
14;558;Artificial Intelligence and Robotics;2;13.6
14;558;Artificial Intelligence and Robotics;2;13.6
14;558;Artificial Intelligence and Robotics;2;14.5
14;558;Artificial Intelligence and Robotics;2;13.3
14;558;Artificial Intelligence and Robotics;2;13.1
14;558;Artificial Intelligence and Robotics;2;12.4
14;558;Astroengineering and Planetary Colonization;1;12
14;558;Astroengineering and Planetary Colonization;1;11.5
14;558;Astroengineering and Planetary Colonization;1;5.5
14;558;Astroengineering and Planetary Colonization;1;9
14;558;Astroengineering and Planetary Colonization;1;10
14;558;Astroengineering and Planetary Colonization;1;2
14;558;Astroengineering and Planetary Colonization;1;8.5
14;558;Astroengineering and Planetary Colonization;1;7.5
14;558;Cybernetics and Human Augmentation;1;13
14;558;Cybernetics and Human Augmentation;1;11
14;558;Cybernetics and Human Augmentation;1;13
14;558;Cybernetics and Human Augmentation;1;14
14;558;Cybernetics and Human Augmentation;1;8
14;558;Cybernetics and Human Augmentation;1;14
14;558;Cybernetics and Human Augmentation;1;11
14;558;Cybernetics and Human Augmentation;1;15
14;558;Cybernetics and Human Augmentation;1;15
14;558;Energy Harvesting and Sustainability;2;16.2
14;558;Energy Harvesting and Sustainability;2;13.4
14;558;Energy Harvesting and Sustainability;2;16.2
14;558;Energy Harvesting and Sustainability;2;12.8
14;558;Interstellar Travel and Navigation;2;13.5
14;558;Interstellar Travel and Navigation;2;10
14;558;Interstellar Travel and Navigation;2;11.5
14;558;Interstellar Travel and Navigation;2;16.5
14;558;Interstellar Travel and Navigation;2;9.5
14;558;Interstellar Travel and Navigation;2;12
14;558;Interstellar Travel and Navigation;2;15.5
14;558;Interstellar Travel and Navigation;2;8
14;558;Interstellar Travel and Navigation;2;11.5
14;558;Interstellar Travel and Navigation;2;14
14;558;Neurotechnology and Mind Control;1;10
14;558;Neurotechnology and Mind Control;1;11.75
14;558;Neurotechnology and Mind Control;1;9.5
14;558;Neurotechnology and Mind Control;1;10.25
14;558;Neurotechnology and Mind Control;1;8.25
14;558;Neurotechnology and Mind Control;1;7
14;558;Neurotechnology and Mind Control;1;9.75
14;558;Neurotechnology and Mind Control;1;6.75
14;558;Neurotechnology and Mind Control;1;5.75
14;558;Quantum Physics and Time Manipulation;2;12
14;558;Quantum Physics and Time Manipulation;2;9
14;558;Quantum Physics and Time Manipulation;2;7
14;558;Quantum Physics and Time Manipulation;2;11
14;558;Quantum Physics and Time Manipulation;2;11
14;558;Quantum Physics and Time Manipulation;2;11
14;558;Quantum Physics and Time Manipulation;2;9
14;558;Quantum Physics and Time Manipulation;2;10
14;558;Quantum Physics and Time Manipulation;2;10
14;558;Quantum Physics and Time Manipulation;2;11
14;558;Space Law and Ethics;1;7
14;558;Space Law and Ethics;1;9.5
14;558;Space Law and Ethics;1;2.5
14;558;Space Law and Ethics;1;7.5
14;558;Space Law and Ethics;1;7
14;558;Space Law and Ethics;1;9.5
14;558;Space Law and Ethics;1;7.5
14;558;Space Law and Ethics;1;8.5
14;558;Space Law and Ethics;1;6
14;558;Space Law and Ethics;1;9
14;558;Virtual Reality and Simulated Environments;1;16.9
14;558;Virtual Reality and Simulated Environments;1;12.1
14;558;Virtual Reality and Simulated Environments;1;9.9
14;558;Virtual Reality and Simulated Environments;1;14.2
14;558;Virtual Reality and Simulated Environments;1;11.5
14;558;Virtual Reality and Simulated Environments;1;14.8
14;558;Xenobiology and Extraterrestrial Life;1;10
14;558;Xenobiology and Extraterrestrial Life;1;5.5
14;558;Xenobiology and Extraterrestrial Life;1;6.75
14;558;Xenobiology and Extraterrestrial Life;1;6.75
14;558;Xenobiology and Extraterrestrial Life;1;9.25
14;560;Artificial Intelligence and Robotics;2;11.7
14;560;Artificial Intelligence and Robotics;2;13.9
14;560;Artificial Intelligence and Robotics;2;11.9
14;560;Artificial Intelligence and Robotics;2;12.4
14;560;Artificial Intelligence and Robotics;2;12.4
14;560;Artificial Intelligence and Robotics;2;11.4
14;560;Artificial Intelligence and Robotics;2;14.7
14;560;Astroengineering and Planetary Colonization;1;9
14;560;Astroengineering and Planetary Colonization;1;9
14;560;Astroengineering and Planetary Colonization;1;10
14;560;Astroengineering and Planetary Colonization;1;12
14;560;Astroengineering and Planetary Colonization;1;6
14;560;Astroengineering and Planetary Colonization;1;4.5
14;560;Astroengineering and Planetary Colonization;1;4.5
14;560;Astroengineering and Planetary Colonization;1;7.5
14;560;Cybernetics and Human Augmentation;1;17
14;560;Cybernetics and Human Augmentation;1;11
14;560;Cybernetics and Human Augmentation;1;15
14;560;Cybernetics and Human Augmentation;1;12
14;560;Cybernetics and Human Augmentation;1;14
14;560;Cybernetics and Human Augmentation;1;14
14;560;Cybernetics and Human Augmentation;1;9
14;560;Cybernetics and Human Augmentation;1;8
14;560;Cybernetics and Human Augmentation;1;16
14;560;Cybernetics and Human Augmentation;1;12
14;560;Energy Harvesting and Sustainability;2;14.3
14;560;Energy Harvesting and Sustainability;2;7.4
14;560;Energy Harvesting and Sustainability;2;13
14;560;Energy Harvesting and Sustainability;2;16.4
14;560;Interstellar Travel and Navigation;2;10.5
14;560;Interstellar Travel and Navigation;2;13
14;560;Interstellar Travel and Navigation;2;16
14;560;Interstellar Travel and Navigation;2;6
14;560;Interstellar Travel and Navigation;2;12
14;560;Interstellar Travel and Navigation;2;13
14;560;Interstellar Travel and Navigation;2;16.5
14;560;Interstellar Travel and Navigation;2;17.5
14;560;Interstellar Travel and Navigation;2;16
14;560;Interstellar Travel and Navigation;2;17.5
14;560;Neurotechnology and Mind Control;1;7.5
14;560;Neurotechnology and Mind Control;1;10
14;560;Neurotechnology and Mind Control;1;10
14;560;Neurotechnology and Mind Control;1;8.75
14;560;Neurotechnology and Mind Control;1;6
14;560;Neurotechnology and Mind Control;1;8.75
14;560;Neurotechnology and Mind Control;1;8.75
14;560;Neurotechnology and Mind Control;1;5.75
14;560;Neurotechnology and Mind Control;1;11.75
14;560;Quantum Physics and Time Manipulation;2;9
14;560;Quantum Physics and Time Manipulation;2;11
14;560;Quantum Physics and Time Manipulation;2;9
14;560;Quantum Physics and Time Manipulation;2;11
14;560;Quantum Physics and Time Manipulation;2;9
14;560;Quantum Physics and Time Manipulation;2;8
14;560;Quantum Physics and Time Manipulation;2;13
14;560;Quantum Physics and Time Manipulation;2;11
14;560;Quantum Physics and Time Manipulation;2;8
14;560;Quantum Physics and Time Manipulation;2;12
14;560;Space Law and Ethics;1;5.5
14;560;Space Law and Ethics;1;8
14;560;Space Law and Ethics;1;10.5
14;560;Space Law and Ethics;1;9.5
14;560;Space Law and Ethics;1;4.5
14;560;Space Law and Ethics;1;7.5
14;560;Space Law and Ethics;1;5.5
14;560;Space Law and Ethics;1;7.5
14;560;Space Law and Ethics;1;10.5
14;560;Virtual Reality and Simulated Environments;1;13.9
14;560;Virtual Reality and Simulated Environments;1;14.4
14;560;Virtual Reality and Simulated Environments;1;16.5
14;560;Virtual Reality and Simulated Environments;1;16.6
14;560;Virtual Reality and Simulated Environments;1;14.4
14;560;Virtual Reality and Simulated Environments;1;16.3
14;560;Xenobiology and Extraterrestrial Life;1;4.25
14;560;Xenobiology and Extraterrestrial Life;1;4.75
14;560;Xenobiology and Extraterrestrial Life;1;9.5
14;560;Xenobiology and Extraterrestrial Life;1;6.5
14;560;Xenobiology and Extraterrestrial Life;1;7.75
14;571;Artificial Intelligence and Robotics;2;11.3
14;571;Artificial Intelligence and Robotics;2;16.2
14;571;Artificial Intelligence and Robotics;2;11.5
14;571;Artificial Intelligence and Robotics;2;11.6
14;571;Artificial Intelligence and Robotics;2;12.5
14;571;Artificial Intelligence and Robotics;2;11.8
14;571;Artificial Intelligence and Robotics;2;13.2
14;571;Astroengineering and Planetary Colonization;1;8.5
14;571;Astroengineering and Planetary Colonization;1;8
14;571;Astroengineering and Planetary Colonization;1;10
14;571;Astroengineering and Planetary Colonization;1;8
14;571;Astroengineering and Planetary Colonization;1;4.5
14;571;Astroengineering and Planetary Colonization;1;7.5
14;571;Astroengineering and Planetary Colonization;1;6.5
14;571;Astroengineering and Planetary Colonization;1;7.5
14;571;Cybernetics and Human Augmentation;1;19
14;571;Cybernetics and Human Augmentation;1;17
14;571;Cybernetics and Human Augmentation;1;13
14;571;Cybernetics and Human Augmentation;1;13
14;571;Cybernetics and Human Augmentation;1;13
14;571;Cybernetics and Human Augmentation;1;12
14;571;Cybernetics and Human Augmentation;1;14
14;571;Cybernetics and Human Augmentation;1;12
14;571;Energy Harvesting and Sustainability;2;8
14;571;Energy Harvesting and Sustainability;2;15.3
14;571;Energy Harvesting and Sustainability;2;12.2
14;571;Energy Harvesting and Sustainability;2;15.3
14;571;Interstellar Travel and Navigation;2;13
14;571;Interstellar Travel and Navigation;2;13.5
14;571;Interstellar Travel and Navigation;2;10
14;571;Interstellar Travel and Navigation;2;14.5
14;571;Interstellar Travel and Navigation;2;14
14;571;Interstellar Travel and Navigation;2;9.5
14;571;Interstellar Travel and Navigation;2;13
14;571;Interstellar Travel and Navigation;2;14.5
14;571;Interstellar Travel and Navigation;2;13
14;571;Interstellar Travel and Navigation;2;12
14;571;Neurotechnology and Mind Control;1;7.25
14;571;Neurotechnology and Mind Control;1;11.5
14;571;Neurotechnology and Mind Control;1;10.5
14;571;Neurotechnology and Mind Control;1;5.75
14;571;Neurotechnology and Mind Control;1;11
14;571;Neurotechnology and Mind Control;1;9.5
14;571;Neurotechnology and Mind Control;1;9.25
14;571;Neurotechnology and Mind Control;1;9.25
14;571;Neurotechnology and Mind Control;1;9.25
14;571;Quantum Physics and Time Manipulation;2;9
14;571;Quantum Physics and Time Manipulation;2;10
14;571;Quantum Physics and Time Manipulation;2;10
14;571;Quantum Physics and Time Manipulation;2;7
14;571;Quantum Physics and Time Manipulation;2;8
14;571;Quantum Physics and Time Manipulation;2;13
14;571;Quantum Physics and Time Manipulation;2;11
14;571;Quantum Physics and Time Manipulation;2;12
14;571;Quantum Physics and Time Manipulation;2;11
14;571;Quantum Physics and Time Manipulation;2;10
14;571;Space Law and Ethics;1;10
14;571;Space Law and Ethics;1;8.5
14;571;Space Law and Ethics;1;6
14;571;Space Law and Ethics;1;8
14;571;Space Law and Ethics;1;5
14;571;Space Law and Ethics;1;6.5
14;571;Space Law and Ethics;1;9
14;571;Space Law and Ethics;1;9
14;571;Space Law and Ethics;1;6.5
14;571;Virtual Reality and Simulated Environments;1;16.9
